orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Hidar 2018,0.0,4.0,139.0,2.857142857142857
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Meskerem 2018,0.0,2.0,132.0,1.5037593984962405
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Nehase 2017,2.0,10.0,110.0,9.00900900900901
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Tahesas 2018,9.0,20.0,74.0,26.666666666666668
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Tikemet 2018,0.0,4.0,81.0,4.878048780487805
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Tir 2018,0.0,18.0,97.0,18.367346938775512
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Hamle 2017,5.0,26.0,205.0,12.62135922330097
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Hidar 2018,1.0,368.0,1016.0,36.18485742379548
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Meskerem 2018,25.0,71.0,396.0,17.884130982367758
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Nehase 2017,0.0,30.0,218.0,13.698630136986301
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Tahesas 2018,4.0,369.0,959.0,38.4375
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Tikemet 2018,3.0,116.0,558.0,20.75134168157424
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Tir 2018,0.0,200.0,729.0,27.397260273972602
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Hamle 2017,131.0,114.0,348.0,32.664756446991404
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Hidar 2018,3.0,95.0,733.0,12.942779291553133
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Meskerem 2018,5.0,0.0,791.0,0.0
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Nehase 2017,0.0,50.0,473.0,10.548523206751055
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Tahesas 2018,0.0,95.0,571.0,16.60839160839161
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Tikemet 2018,0.0,48.0,764.0,6.2745098039215685
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Tir 2018,1.0,143.0,241.0,59.09090909090909
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Hamle 2017,438.0,131.0,272.0,47.985347985347985
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Hidar 2018,38.0,79.0,203.0,38.72549019607843
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Meskerem 2018,142.0,87.0,242.0,35.80246913580247
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Nehase 2017,26.0,73.0,144.0,50.3448275862069
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Tahesas 2018,0.0,84.0,319.0,26.25
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Tikemet 2018,30.0,7.0,367.0,1.9021739130434785
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Tir 2018,12.0,47.0,227.0,20.614035087719298
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Hamle 2017,0.0,39.0,341.0,11.403508771929824
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Hidar 2018,0.0,124.0,225.0,54.86725663716814
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Meskerem 2018,0.0,20.0,191.0,10.416666666666668
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Nehase 2017,1.0,11.0,62.0,17.46031746031746
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Tahesas 2018,0.0,150.0,332.0,45.04504504504504
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Tikemet 2018,0.0,56.0,177.0,31.46067415730337
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Tir 2018,0.0,323.0,685.0,47.08454810495627
Afar Region,Zone 3 Zone,Abida Woreda,YCb4sfDOYSL,Hamle 2017,9.0,25.0,94.0,26.31578947368421
Afar Region,Zone 3 Zone,Abida Woreda,YCb4sfDOYSL,Hidar 2018,6.0,41.0,156.0,26.11464968152866
Afar Region,Zone 3 Zone,Abida Woreda,YCb4sfDOYSL,Meskerem 2018,71.0,24.0,138.0,17.26618705035971
Afar Region,Zone 3 Zone,Abida Woreda,YCb4sfDOYSL,Nehase 2017,35.0,18.0,137.0,13.043478260869565
Afar Region,Zone 3 Zone,Abida Woreda,YCb4sfDOYSL,Tahesas 2018,0.0,41.0,158.0,25.78616352201258
Afar Region,Zone 3 Zone,Abida Woreda,YCb4sfDOYSL,Tikemet 2018,0.0,22.0,151.0,14.473684210526317
Afar Region,Zone 3 Zone,Abida Woreda,YCb4sfDOYSL,Tir 2018,0.0,30.0,82.0,36.144578313253014
Afar Region,Zone 3 Zone,Adobtele Town Administration,vvJxjSUgNtQ,Hamle 2017,10.0,294.0,1189.0,24.705882352941178
Afar Region,Zone 3 Zone,Adobtele Town Administration,vvJxjSUgNtQ,Hidar 2018,28.0,194.0,723.0,26.795580110497237
Afar Region,Zone 3 Zone,Adobtele Town Administration,vvJxjSUgNtQ,Meskerem 2018,0.0,578.0,1953.0,29.580348004094166
Afar Region,Zone 3 Zone,Adobtele Town Administration,vvJxjSUgNtQ,Nehase 2017,3.0,251.0,622.0,40.28892455858748
Afar Region,Zone 3 Zone,Adobtele Town Administration,vvJxjSUgNtQ,Tahesas 2018,0.0,160.0,1150.0,13.900955690703737
Afar Region,Zone 3 Zone,Adobtele Town Administration,vvJxjSUgNtQ,Tikemet 2018,12.0,301.0,964.0,31.191709844559583
Afar Region,Zone 3 Zone,Adobtele Town Administration,vvJxjSUgNtQ,Tir 2018,0.0,337.0,898.0,37.4860956618465
Afar Region,Zone 3 Zone,Amibara Woreda,osngDZGxldD,Hamle 2017,16.0,201.0,1140.0,17.616126205083262
Afar Region,Zone 3 Zone,Amibara Woreda,osngDZGxldD,Hidar 2018,1.0,295.0,1250.0,23.58113509192646
Afar Region,Zone 3 Zone,Amibara Woreda,osngDZGxldD,Meskerem 2018,8.0,318.0,1143.0,27.797202797202797
Afar Region,Zone 3 Zone,Amibara Woreda,osngDZGxldD,Nehase 2017,29.0,303.0,1182.0,25.612848689771766
Afar Region,Zone 3 Zone,Amibara Woreda,osngDZGxldD,Tahesas 2018,0.0,328.0,1243.0,26.366559485530544
Afar Region,Zone 3 Zone,Amibara Woreda,osngDZGxldD,Tikemet 2018,0.0,359.0,1230.0,29.16328188464663
Afar Region,Zone 3 Zone,Amibara Woreda,osngDZGxldD,Tir 2018,1.0,426.0,1465.0,29.058663028649384
Afar Region,Zone 3 Zone,Argoba Special Woreda,GOpUOjJq80C,Hamle 2017,0.0,31.0,172.0,17.91907514450867
Afar Region,Zone 3 Zone,Argoba Special Woreda,GOpUOjJq80C,Hidar 2018,0.0,30.0,242.0,12.345679012345679
Afar Region,Zone 3 Zone,Argoba Special Woreda,GOpUOjJq80C,Meskerem 2018,0.0,28.0,185.0,15.053763440860216
Afar Region,Zone 3 Zone,Argoba Special Woreda,GOpUOjJq80C,Nehase 2017,7.0,28.0,232.0,12.017167381974248
Afar Region,Zone 3 Zone,Argoba Special Woreda,GOpUOjJq80C,Tahesas 2018,0.0,12.0,139.0,8.571428571428571
Afar Region,Zone 3 Zone,Argoba Special Woreda,GOpUOjJq80C,Tikemet 2018,0.0,18.0,183.0,9.782608695652174
Afar Region,Zone 3 Zone,Argoba Special Woreda,GOpUOjJq80C,Tir 2018,0.0,32.0,245.0,13.008130081300814
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,dWV3IOGL4Rp,Hamle 2017,0.0,230.0,628.0,36.56597774244833
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,dWV3IOGL4Rp,Hidar 2018,0.0,166.0,596.0,27.80569514237856
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,dWV3IOGL4Rp,Meskerem 2018,0.0,232.0,501.0,46.21513944223107
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,dWV3IOGL4Rp,Nehase 2017,0.0,236.0,493.0,47.77327935222672
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,dWV3IOGL4Rp,Tahesas 2018,0.0,169.0,614.0,27.479674796747965
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,dWV3IOGL4Rp,Tikemet 2018,213.0,176.0,519.0,33.84615384615385
Afar Region,Zone 3 Zone,Awash Fenteale Woreda,dWV3IOGL4Rp,Tir 2018,0.0,99.0,281.0,35.1063829787234
Afar Region,Zone 3 Zone,Awash Town,VuSCloR9ENp,Hamle 2017,11.0,33.0,377.0,8.73015873015873
Afar Region,Zone 3 Zone,Awash Town,VuSCloR9ENp,Hidar 2018,0.0,57.0,673.0,8.456973293768547
Afar Region,Zone 3 Zone,Awash Town,VuSCloR9ENp,Meskerem 2018,0.0,47.0,558.0,8.407871198568873
Afar Region,Zone 3 Zone,Awash Town,VuSCloR9ENp,Nehase 2017,0.0,41.0,583.0,7.02054794520548
Afar Region,Zone 3 Zone,Awash Town,VuSCloR9ENp,Tahesas 2018,0.0,38.0,626.0,6.0606060606060606
Afar Region,Zone 3 Zone,Awash Town,VuSCloR9ENp,Tikemet 2018,0.0,66.0,656.0,10.045662100456621
Afar Region,Zone 3 Zone,Awash Town,VuSCloR9ENp,Tir 2018,0.0,28.0,405.0,6.896551724137931
Afar Region,Zone 3 Zone,Buremedaytu Woreda,bDuL5dlkAmH,Hamle 2017,0.0,16.0,123.0,12.903225806451612
Afar Region,Zone 3 Zone,Buremedaytu Woreda,bDuL5dlkAmH,Hidar 2018,0.0,16.0,107.0,14.814814814814813
Afar Region,Zone 3 Zone,Buremedaytu Woreda,bDuL5dlkAmH,Meskerem 2018,0.0,22.0,125.0,17.46031746031746
Afar Region,Zone 3 Zone,Buremedaytu Woreda,bDuL5dlkAmH,Nehase 2017,0.0,22.0,145.0,15.068493150684931
Afar Region,Zone 3 Zone,Buremedaytu Woreda,bDuL5dlkAmH,Tahesas 2018,0.0,12.0,75.0,15.789473684210526
Afar Region,Zone 3 Zone,Buremedaytu Woreda,bDuL5dlkAmH,Tikemet 2018,1.0,11.0,71.0,15.277777777777779
Afar Region,Zone 3 Zone,Buremedaytu Woreda,bDuL5dlkAmH,Tir 2018,0.0,9.0,61.0,14.516129032258066
Afar Region,Zone 3 Zone,Dulecha Woreda,H456D7vaMwZ,Hamle 2017,3.0,153.0,446.0,34.22818791946309
Afar Region,Zone 3 Zone,Dulecha Woreda,H456D7vaMwZ,Hidar 2018,27.0,204.0,904.0,22.5414364640884
Afar Region,Zone 3 Zone,Dulecha Woreda,H456D7vaMwZ,Meskerem 2018,0.0,262.0,1020.0,25.66111655239961
Afar Region,Zone 3 Zone,Dulecha Woreda,H456D7vaMwZ,Nehase 2017,11.0,165.0,583.0,28.25342465753425
Afar Region,Zone 3 Zone,Dulecha Woreda,H456D7vaMwZ,Tahesas 2018,0.0,111.0,466.0,23.768736616702355
Afar Region,Zone 3 Zone,Dulecha Woreda,H456D7vaMwZ,Tikemet 2018,11.0,201.0,667.0,30.08982035928144
Afar Region,Zone 3 Zone,Dulecha Woreda,H456D7vaMwZ,Tir 2018,0.0,112.0,385.0,29.015544041450774
Afar Region,Zone 3 Zone,Galalo Woreda,oQUoekiIfcl,Hamle 2017,0.0,16.0,127.0,12.5
Afar Region,Zone 3 Zone,Galalo Woreda,oQUoekiIfcl,Hidar 2018,0.0,37.0,246.0,14.979757085020243
Afar Region,Zone 3 Zone,Galalo Woreda,oQUoekiIfcl,Meskerem 2018,0.0,44.0,225.0,19.469026548672566
Afar Region,Zone 3 Zone,Galalo Woreda,oQUoekiIfcl,Nehase 2017,0.0,16.0,108.0,14.678899082568808
Afar Region,Zone 3 Zone,Galalo Woreda,oQUoekiIfcl,Tahesas 2018,0.0,25.0,202.0,12.31527093596059
Afar Region,Zone 3 Zone,Galalo Woreda,oQUoekiIfcl,Tikemet 2018,0.0,30.0,232.0,12.875536480686694
Afar Region,Zone 3 Zone,Galalo Woreda,oQUoekiIfcl,Tir 2018,0.0,30.0,177.0,16.853932584269664
Afar Region,Zone 3 Zone,Gewane Woreda,RSk0ieSCH4R,Hamle 2017,0.0,28.0,182.0,15.300546448087433
Afar Region,Zone 3 Zone,Gewane Woreda,RSk0ieSCH4R,Hidar 2018,20.0,44.0,118.0,36.97478991596639
Afar Region,Zone 3 Zone,Gewane Woreda,RSk0ieSCH4R,Meskerem 2018,0.0,47.0,322.0,14.551083591331269
Afar Region,Zone 3 Zone,Gewane Woreda,RSk0ieSCH4R,Nehase 2017,0.0,61.0,243.0,25.0
Afar Region,Zone 3 Zone,Gewane Woreda,RSk0ieSCH4R,Tahesas 2018,0.0,40.0,107.0,37.03703703703704
Afar Region,Zone 3 Zone,Gewane Woreda,RSk0ieSCH4R,Tikemet 2018,0.0,60.0,259.0,23.076923076923077
Afar Region,Zone 3 Zone,Gewane Woreda,RSk0ieSCH4R,Tir 2018,0.0,71.0,278.0,25.448028673835125
Afar Region,Zone 3 Zone,Hanruka Woreda,kUBmAJ79D7e,Hamle 2017,0.0,81.0,376.0,21.485411140583555
Afar Region,Zone 3 Zone,Hanruka Woreda,kUBmAJ79D7e,Hidar 2018,0.0,92.0,323.0,28.39506172839506
Afar Region,Zone 3 Zone,Hanruka Woreda,kUBmAJ79D7e,Meskerem 2018,0.0,131.0,539.0,24.25925925925926
Afar Region,Zone 3 Zone,Hanruka Woreda,kUBmAJ79D7e,Nehase 2017,0.0,76.0,403.0,18.81188118811881
Afar Region,Zone 3 Zone,Hanruka Woreda,kUBmAJ79D7e,Tahesas 2018,12.0,99.0,467.0,21.153846153846153
Afar Region,Zone 3 Zone,Hanruka Woreda,kUBmAJ79D7e,Tikemet 2018,0.0,161.0,522.0,30.78393881453155
Afar Region,Zone 3 Zone,Hanruka Woreda,kUBmAJ79D7e,Tir 2018,0.0,87.0,365.0,23.770491803278688
Afar Region,Zone 4 Zone,Awura Woreda,dGwbBn4RNU8,Hamle 2017,0.0,103.0,404.0,25.432098765432098
Afar Region,Zone 4 Zone,Awura Woreda,dGwbBn4RNU8,Hidar 2018,0.0,207.0,619.0,33.387096774193544
Afar Region,Zone 4 Zone,Awura Woreda,dGwbBn4RNU8,Meskerem 2018,0.0,226.0,639.0,35.3125
Afar Region,Zone 4 Zone,Awura Woreda,dGwbBn4RNU8,Nehase 2017,0.0,111.0,499.0,22.2
Afar Region,Zone 4 Zone,Awura Woreda,dGwbBn4RNU8,Tahesas 2018,0.0,168.0,474.0,35.368421052631575
Afar Region,Zone 4 Zone,Awura Woreda,dGwbBn4RNU8,Tikemet 2018,0.0,211.0,654.0,32.213740458015266
Afar Region,Zone 4 Zone,Awura Woreda,dGwbBn4RNU8,Tir 2018,4.0,127.0,507.0,25.0
Afar Region,Zone 4 Zone,Ewa Woreda,X2bAk3usZeC,Hamle 2017,0.0,59.0,221.0,26.576576576576578
Afar Region,Zone 4 Zone,Ewa Woreda,X2bAk3usZeC,Hidar 2018,0.0,236.0,529.0,44.528301886792455
Afar Region,Zone 4 Zone,Ewa Woreda,X2bAk3usZeC,Meskerem 2018,0.0,212.0,617.0,34.3042071197411
Afar Region,Zone 4 Zone,Ewa Woreda,X2bAk3usZeC,Nehase 2017,0.0,62.0,245.0,25.203252032520325
Afar Region,Zone 4 Zone,Ewa Woreda,X2bAk3usZeC,Tahesas 2018,0.0,172.0,562.0,30.550621669627
Afar Region,Zone 4 Zone,Ewa Woreda,X2bAk3usZeC,Tikemet 2018,0.0,271.0,709.0,38.16901408450704
Afar Region,Zone 4 Zone,Ewa Woreda,X2bAk3usZeC,Tir 2018,0.0,104.0,407.0,25.49019607843137
Afar Region,Zone 4 Zone,Gulina Woreda,qLs8xRHQuzD,Hamle 2017,14.0,85.0,198.0,42.71356783919598
Afar Region,Zone 4 Zone,Gulina Woreda,qLs8xRHQuzD,Hidar 2018,0.0,158.0,443.0,35.585585585585584
Afar Region,Zone 4 Zone,Gulina Woreda,qLs8xRHQuzD,Meskerem 2018,18.0,134.0,353.0,37.85310734463277
Afar Region,Zone 4 Zone,Gulina Woreda,qLs8xRHQuzD,Nehase 2017,4.0,74.0,189.0,38.94736842105263
Afar Region,Zone 4 Zone,Gulina Woreda,qLs8xRHQuzD,Tahesas 2018,4.0,95.0,218.0,43.37899543378995
Afar Region,Zone 4 Zone,Gulina Woreda,qLs8xRHQuzD,Tikemet 2018,11.0,132.0,287.0,45.83333333333333
Afar Region,Zone 4 Zone,Gulina Woreda,qLs8xRHQuzD,Tir 2018,0.0,70.0,251.0,27.77777777777778
Afar Region,Zone 4 Zone,Mebay Woreda,FiL6RbJukdf,Hamle 2017,0.0,0.0,0.0,0.0
Afar Region,Zone 4 Zone,Mebay Woreda,FiL6RbJukdf,Hidar 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 4 Zone,Mebay Woreda,FiL6RbJukdf,Meskerem 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 4 Zone,Mebay Woreda,FiL6RbJukdf,Nehase 2017,0.0,0.0,0.0,0.0
Afar Region,Zone 4 Zone,Mebay Woreda,FiL6RbJukdf,Tahesas 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 4 Zone,Mebay Woreda,FiL6RbJukdf,Tikemet 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 4 Zone,Mebay Woreda,FiL6RbJukdf,Tir 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 4 Zone,Teru Woreda,ANSFe66NyoN,Hamle 2017,4.0,73.0,180.0,40.331491712707184
Afar Region,Zone 4 Zone,Teru Woreda,ANSFe66NyoN,Hidar 2018,0.0,316.0,627.0,50.318471337579616
Afar Region,Zone 4 Zone,Teru Woreda,ANSFe66NyoN,Meskerem 2018,0.0,275.0,410.0,66.90997566909975
Afar Region,Zone 4 Zone,Teru Woreda,ANSFe66NyoN,Nehase 2017,0.0,68.0,160.0,42.2360248447205
Afar Region,Zone 4 Zone,Teru Woreda,ANSFe66NyoN,Tahesas 2018,0.0,238.0,400.0,59.35162094763092
Afar Region,Zone 4 Zone,Teru Woreda,ANSFe66NyoN,Tikemet 2018,0.0,323.0,477.0,67.57322175732217
Afar Region,Zone 4 Zone,Teru Woreda,ANSFe66NyoN,Tir 2018,0.0,219.0,372.0,58.71313672922251
Afar Region,Zone 4 Zone,Yallo Woreda,Jg4AQxditUz,Hamle 2017,0.0,186.0,530.0,35.02824858757062
Afar Region,Zone 4 Zone,Yallo Woreda,Jg4AQxditUz,Hidar 2018,0.0,341.0,731.0,46.58469945355191
Afar Region,Zone 4 Zone,Yallo Woreda,Jg4AQxditUz,Meskerem 2018,0.0,186.0,475.0,39.075630252100844
Afar Region,Zone 4 Zone,Yallo Woreda,Jg4AQxditUz,Nehase 2017,0.0,126.0,309.0,40.64516129032258
Afar Region,Zone 4 Zone,Yallo Woreda,Jg4AQxditUz,Tahesas 2018,0.0,265.0,523.0,50.57251908396947
Afar Region,Zone 4 Zone,Yallo Woreda,Jg4AQxditUz,Tikemet 2018,16.0,219.0,399.0,54.75
Afar Region,Zone 4 Zone,Yallo Woreda,Jg4AQxditUz,Tir 2018,0.0,221.0,477.0,46.23430962343097
Afar Region,Zone 5 Zone,Dalifaghe Woreda,sVnV3gsuT22,Hamle 2017,0.0,37.0,211.0,17.452830188679243
Afar Region,Zone 5 Zone,Dalifaghe Woreda,sVnV3gsuT22,Hidar 2018,0.0,84.0,319.0,26.25
Afar Region,Zone 5 Zone,Dalifaghe Woreda,sVnV3gsuT22,Meskerem 2018,0.0,86.0,303.0,28.289473684210524
Afar Region,Zone 5 Zone,Dalifaghe Woreda,sVnV3gsuT22,Nehase 2017,0.0,39.0,204.0,19.024390243902438
Afar Region,Zone 5 Zone,Dalifaghe Woreda,sVnV3gsuT22,Tahesas 2018,0.0,58.0,246.0,23.481781376518217
Afar Region,Zone 5 Zone,Dalifaghe Woreda,sVnV3gsuT22,Tikemet 2018,0.0,85.0,284.0,29.82456140350877
Afar Region,Zone 5 Zone,Dalifaghe Woreda,sVnV3gsuT22,Tir 2018,0.0,41.0,189.0,21.578947368421055
Afar Region,Zone 5 Zone,Dewe Woreda,zVcEfPLFGib,Hamle 2017,0.0,53.0,223.0,23.660714285714285
Afar Region,Zone 5 Zone,Dewe Woreda,zVcEfPLFGib,Hidar 2018,0.0,84.0,355.0,23.595505617977526
Afar Region,Zone 5 Zone,Dewe Woreda,zVcEfPLFGib,Meskerem 2018,0.0,51.0,253.0,20.078740157480315
Afar Region,Zone 5 Zone,Dewe Woreda,zVcEfPLFGib,Nehase 2017,0.0,35.0,172.0,20.23121387283237
Afar Region,Zone 5 Zone,Dewe Woreda,zVcEfPLFGib,Tahesas 2018,0.0,57.0,252.0,22.529644268774703
Afar Region,Zone 5 Zone,Dewe Woreda,zVcEfPLFGib,Tikemet 2018,0.0,111.0,218.0,50.68493150684932
Afar Region,Zone 5 Zone,Dewe Woreda,zVcEfPLFGib,Tir 2018,9.0,68.0,271.0,25.0
Afar Region,Zone 5 Zone,Hadeleala Woreda,c5WADZoR4AE,Hamle 2017,0.0,57.0,228.0,24.890829694323145
Afar Region,Zone 5 Zone,Hadeleala Woreda,c5WADZoR4AE,Hidar 2018,0.0,226.0,1252.0,18.036711891460495
Afar Region,Zone 5 Zone,Hadeleala Woreda,c5WADZoR4AE,Meskerem 2018,9.0,122.0,585.0,20.819112627986346
Afar Region,Zone 5 Zone,Hadeleala Woreda,c5WADZoR4AE,Nehase 2017,0.0,68.0,279.0,24.285714285714285
Afar Region,Zone 5 Zone,Hadeleala Woreda,c5WADZoR4AE,Tahesas 2018,0.0,178.0,692.0,25.685425685425685
Afar Region,Zone 5 Zone,Hadeleala Woreda,c5WADZoR4AE,Tikemet 2018,0.0,103.0,514.0,20.0
Afar Region,Zone 5 Zone,Hadeleala Woreda,c5WADZoR4AE,Tir 2018,0.0,134.0,577.0,23.18339100346021
Afar Region,Zone 5 Zone,Semirobi Woreda,QF94Qa05ytX,Hamle 2017,0.0,3.0,164.0,1.8181818181818181
Afar Region,Zone 5 Zone,Semirobi Woreda,QF94Qa05ytX,Hidar 2018,0.0,34.0,117.0,28.8135593220339
Afar Region,Zone 5 Zone,Semirobi Woreda,QF94Qa05ytX,Meskerem 2018,3.0,2.0,90.0,2.197802197802198
Afar Region,Zone 5 Zone,Semirobi Woreda,QF94Qa05ytX,Nehase 2017,0.0,1.0,200.0,0.4975124378109453
Afar Region,Zone 5 Zone,Semirobi Woreda,QF94Qa05ytX,Tahesas 2018,0.0,17.0,118.0,14.285714285714285
Afar Region,Zone 5 Zone,Semirobi Woreda,QF94Qa05ytX,Tikemet 2018,2.0,27.0,131.0,20.454545454545457
Afar Region,Zone 5 Zone,Semirobi Woreda,QF94Qa05ytX,Tir 2018,0.0,16.0,135.0,11.76470588235294
Afar Region,Zone 5 Zone,Telalak Woreda,hAz3oubaQ3s,Hamle 2017,0.0,54.0,382.0,14.099216710182768
Afar Region,Zone 5 Zone,Telalak Woreda,hAz3oubaQ3s,Hidar 2018,3.0,198.0,807.0,24.504950495049506
Afar Region,Zone 5 Zone,Telalak Woreda,hAz3oubaQ3s,Meskerem 2018,0.0,209.0,871.0,23.967889908256883
Afar Region,Zone 5 Zone,Telalak Woreda,hAz3oubaQ3s,Nehase 2017,0.0,85.0,530.0,16.0075329566855
Afar Region,Zone 5 Zone,Telalak Woreda,hAz3oubaQ3s,Tahesas 2018,0.0,129.0,582.0,22.126929674099486
Afar Region,Zone 5 Zone,Telalak Woreda,hAz3oubaQ3s,Tikemet 2018,0.0,215.0,794.0,27.044025157232703
Afar Region,Zone 5 Zone,Telalak Woreda,hAz3oubaQ3s,Tir 2018,0.0,102.0,524.0,19.428571428571427
Afar Region,Zone 6 Zone,Adoado Woreda,u3Q9LRUdmjh,Hamle 2017,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Adoado Woreda,u3Q9LRUdmjh,Hidar 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Adoado Woreda,u3Q9LRUdmjh,Meskerem 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Adoado Woreda,u3Q9LRUdmjh,Nehase 2017,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Adoado Woreda,u3Q9LRUdmjh,Tahesas 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Adoado Woreda,u3Q9LRUdmjh,Tikemet 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Adoado Woreda,u3Q9LRUdmjh,Tir 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Gereni Woreda,BvRP2WING7b,Hamle 2017,7.0,24.0,121.0,19.672131147540984
Afar Region,Zone 6 Zone,Gereni Woreda,BvRP2WING7b,Hidar 2018,135.0,66.0,177.0,37.07865168539326
Afar Region,Zone 6 Zone,Gereni Woreda,BvRP2WING7b,Meskerem 2018,9.0,52.0,275.0,18.84057971014493
Afar Region,Zone 6 Zone,Gereni Woreda,BvRP2WING7b,Nehase 2017,0.0,21.0,52.0,39.62264150943396
Afar Region,Zone 6 Zone,Gereni Woreda,BvRP2WING7b,Tahesas 2018,147.0,64.0,214.0,29.767441860465116
Afar Region,Zone 6 Zone,Gereni Woreda,BvRP2WING7b,Tikemet 2018,61.0,76.0,187.0,40.42553191489361
Afar Region,Zone 6 Zone,Gereni Woreda,BvRP2WING7b,Tir 2018,159.0,103.0,241.0,42.561983471074385
Afar Region,Zone 6 Zone,Kilelu Woreda,UQvaP9SPEGl,Hamle 2017,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Kilelu Woreda,UQvaP9SPEGl,Hidar 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Kilelu Woreda,UQvaP9SPEGl,Meskerem 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Kilelu Woreda,UQvaP9SPEGl,Nehase 2017,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Kilelu Woreda,UQvaP9SPEGl,Tahesas 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Kilelu Woreda,UQvaP9SPEGl,Tikemet 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Kilelu Woreda,UQvaP9SPEGl,Tir 2018,0.0,0.0,0.0,0.0
Afar Region,Zone 6 Zone,Sibaybi Woreda,PLcIjKC1If0,Hamle 2017,0.0,3.0,9.0,30.0
Afar Region,Zone 6 Zone,Sibaybi Woreda,PLcIjKC1If0,Hidar 2018,6.0,5.0,14.0,33.33333333333333
Afar Region,Zone 6 Zone,Sibaybi Woreda,PLcIjKC1If0,Meskerem 2018,0.0,7.0,32.0,21.21212121212121
Afar Region,Zone 6 Zone,Sibaybi Woreda,PLcIjKC1If0,Nehase 2017,0.0,8.0,19.0,40.0
Afar Region,Zone 6 Zone,Sibaybi Woreda,PLcIjKC1If0,Tahesas 2018,0.0,4.0,7.0,50.0
Afar Region,Zone 6 Zone,Sibaybi Woreda,PLcIjKC1If0,Tikemet 2018,9.0,3.0,35.0,8.333333333333332
