ADM3_PCODE,Eth_Month_Year,Latitude,Longitude,Elevation_m,MaxTemp_C,MinTemp_C,AvgTemp_C,Rainfall_mm,Humidity_pct
ET051095,Tir 2018,7.0132,43.4577,734.5,31.47,21.47,26.47,4.367438154536208,26.9
ET051096,Ginbot 2014,6.9224,42.9685,633.7,32.97,22.97,27.97,31.794294825728223,48.1
ET051096,Hamle 2013,6.9224,42.9685,633.7,30.81,20.81,25.81,0.3836047166393649,46.6
ET051096,Hidar 2014,6.9224,42.9685,633.7,32.84,22.84,27.84,4.188332264069588,32.5
ET051096,Megabit 2014,6.9224,42.9685,633.7,34.25,24.25,29.25,27.56556070438508,31.9
ET051096,Meskerem 2014,6.9224,42.9685,633.7,33.13,23.13,28.13,23.23586021505376,42.3
ET051096,Miazia 2014,6.9224,42.9685,633.7,33.9,23.9,28.9,64.48260887096774,45.4
ET051096,Nehase 2013,6.9224,42.9685,633.7,32.35,22.35,27.35,3.050853112333564,41.4
ET051096,Sene 2014,6.9224,42.9685,633.7,31.74,21.74,26.74,2.0557198657784412,44.8
ET051096,Tahesas 2014,6.9224,42.9685,633.7,32.36,22.36,27.36,1.8359808103499873,28.9
ET051096,Tikemet 2014,6.9224,42.9685,633.7,33.3,23.3,28.3,29.035990533644153,40.1
ET051096,Tir 2014,6.9224,42.9685,633.7,32.8,22.8,27.8,6.938216237714213,27.3
ET051096,Yekatit 2014,6.9224,42.9685,633.7,33.73,23.73,28.73,14.648511805380544,25.4
ET051096,Ginbot 2015,6.9224,42.9685,633.7,32.79,22.79,27.79,75.92156096509707,52.7
ET051096,Hamle 2014,6.9224,42.9685,633.7,30.75,20.75,25.75,0.3974893680695564,45.4
ET051096,Hidar 2015,6.9224,42.9685,633.7,32.19,22.19,27.19,5.266084617368636,37.8
ET051096,Megabit 2015,6.9224,42.9685,633.7,31.93,21.93,26.93,108.41741074428764,54.6
ET051096,Meskerem 2015,6.9224,42.9685,633.7,32.6,22.6,27.6,26.876779023857527,44.6
ET051096,Miazia 2015,6.9224,42.9685,633.7,31.5,21.5,26.5,129.86925728746638,65.2
ET051096,Nehase 2014,6.9224,42.9685,633.7,31.78,21.78,26.78,2.4701592837097825,42.2
ET051096,Sene 2015,6.9224,42.9685,633.7,32.54,22.54,27.54,1.9887502760528235,46.1
ET051096,Tahesas 2015,6.9224,42.9685,633.7,32.33,22.33,27.33,1.8529195379441783,29.6
ET051096,Tikemet 2015,6.9224,42.9685,633.7,31.99,21.99,26.99,42.158657947171115,49.4
ET051096,Tir 2015,6.9224,42.9685,633.7,32.37,22.37,27.37,5.129779200400076,27.1
ET051096,Yekatit 2015,6.9224,42.9685,633.7,32.69,22.69,27.69,35.18837579542591,30.4
ET051096,Ginbot 2016,6.9224,42.9685,633.7,32.96,22.96,27.96,70.31674166591193,54.2
ET051096,Hamle 2015,6.9224,42.9685,633.7,31.84,21.84,26.84,0.3814162814232611,45.6
ET051096,Hidar 2016,6.9224,42.9685,633.7,29.71,19.71,24.71,135.9550100445491,62.6
ET051096,Megabit 2016,6.9224,42.9685,633.7,34.46,24.46,29.46,55.37059052104334,43.9
ET051096,Meskerem 2016,6.9224,42.9685,633.7,32.71,22.71,27.71,86.58121536615845,52.4
ET051096,Miazia 2016,6.9224,42.9685,633.7,32.32,22.32,27.32,168.2720940020161,65.9
ET051096,Nehase 2015,6.9224,42.9685,633.7,32.86,22.86,27.86,4.916835586383779,42.2
ET051096,Sene 2016,6.9224,42.9685,633.7,32.6,22.6,27.6,1.9093567072550457,45.4
ET051096,Tahesas 2016,6.9224,42.9685,633.7,31.81,21.81,26.81,1.8840298904911164,36.5
ET051096,Tikemet 2016,6.9224,42.9685,633.7,30.27,20.27,25.27,194.7210614079301,69.9
ET051096,Tir 2016,6.9224,42.9685,633.7,33.24,23.24,28.24,5.058847050650897,32.6
ET051096,Yekatit 2016,6.9224,42.9685,633.7,34.68,24.68,29.68,6.9039036069536905,32.6
ET051096,Ginbot 2017,6.9224,42.9685,633.7,32.79,22.79,27.79,37.71680939459032,52.9
ET051096,Hamle 2016,6.9224,42.9685,633.7,32.17,22.17,27.17,0.5202258054671749,47.1
ET051096,Hidar 2017,6.9224,42.9685,633.7,31.5,21.5,26.5,24.304916752969064,44.0
ET051096,Megabit 2017,6.9224,42.9685,633.7,33.54,23.54,28.54,39.4471369077621,45.3
ET051096,Meskerem 2017,6.9224,42.9685,633.7,33.55,23.55,28.55,32.602593718497985,44.3
ET051096,Miazia 2017,6.9224,42.9685,633.7,32.39,22.39,27.39,50.25211743951613,58.4
ET051096,Nehase 2016,6.9224,42.9685,633.7,32.41,22.41,27.41,2.8299840791763797,45.3
ET051096,Sene 2017,6.9224,42.9685,633.7,32.06,22.06,27.06,1.948932904889507,47.4
ET051096,Tahesas 2017,6.9224,42.9685,633.7,32.11,22.11,27.11,1.8875613797095512,25.5
ET051096,Tikemet 2017,6.9224,42.9685,633.7,32.68,22.68,27.68,61.87574392798639,51.1
ET051096,Tir 2017,6.9224,42.9685,633.7,32.45,22.45,27.45,5.400171159313571,25.7
ET051096,Yekatit 2017,6.9224,42.9685,633.7,33.63,23.63,28.63,16.88707644062658,30.6
ET051096,Hamle 2017,6.9224,42.9685,633.7,31.63,21.63,26.63,0.4944960760301159,46.0
ET051096,Hidar 2018,6.9224,42.9685,633.7,32.83,22.83,27.83,1.9813013103854271,32.2
ET051096,Meskerem 2018,6.9224,42.9685,633.7,33.14,23.14,28.14,24.90471624558972,42.8
ET051096,Nehase 2017,6.9224,42.9685,633.7,31.95,21.95,26.95,2.485202420142389,44.2
ET051096,Tahesas 2018,6.9224,42.9685,633.7,32.59,22.59,27.59,1.810336623653289,32.5
ET051096,Tikemet 2018,6.9224,42.9685,633.7,32.67,22.67,27.67,36.34748761183216,42.9
ET051096,Tir 2018,6.9224,42.9685,633.7,32.14,22.14,27.14,5.134268788983745,26.3
ET051104,Ginbot 2014,4.3781,39.7313,1066.3,27.49,17.49,22.49,26.62716176785895,62.2
ET051104,Hamle 2013,4.3781,39.7313,1066.3,26.76,16.76,21.76,6.790352296936539,53.0
ET051104,Hidar 2014,4.3781,39.7313,1066.3,28.91,18.91,23.91,38.82033371349429,50.5
ET051104,Megabit 2014,4.3781,39.7313,1066.3,31.02,21.02,26.02,69.02155512022537,40.9
ET051104,Meskerem 2014,4.3781,39.7313,1066.3,28.97,18.97,23.97,26.69302985536423,48.8
ET051104,Miazia 2014,4.3781,39.7313,1066.3,29.09,19.09,24.09,132.49521750554825,59.2
ET051104,Nehase 2013,4.3781,39.7313,1066.3,28.09,18.09,23.09,6.222890698871007,47.3
ET051104,Sene 2014,4.3781,39.7313,1066.3,26.66,16.66,21.66,5.34601772238714,56.3
ET051104,Tahesas 2014,4.3781,39.7313,1066.3,29.31,19.31,24.31,6.919025670113818,41.0
ET051104,Tikemet 2014,4.3781,39.7313,1066.3,29.2,19.2,24.2,53.09589145943713,51.8
ET051104,Tir 2014,4.3781,39.7313,1066.3,30.8,20.8,25.8,8.79832785592791,29.8
ET051104,Yekatit 2014,4.3781,39.7313,1066.3,31.72,21.72,26.72,14.053628133099869,29.7
ET051104,Ginbot 2015,4.3781,39.7313,1066.3,27.7,17.7,22.7,71.38772786687272,64.4
ET051104,Hamle 2014,4.3781,39.7313,1066.3,26.31,16.31,21.31,7.899125828209981,54.2
ET051104,Hidar 2015,4.3781,39.7313,1066.3,28.69,18.69,23.69,25.673892891863098,51.0
ET051104,Megabit 2015,4.3781,39.7313,1066.3,29.01,19.01,24.01,161.47011557576894,58.0
ET051104,Meskerem 2015,4.3781,39.7313,1066.3,28.42,18.42,23.42,42.43883639366872,49.1
ET051104,Miazia 2015,4.3781,39.7313,1066.3,27.89,17.89,22.89,147.76219787368717,69.5
ET051104,Nehase 2014,4.3781,39.7313,1066.3,27.36,17.36,22.36,7.233340752485484,49.4
ET051104,Sene 2015,4.3781,39.7313,1066.3,27.52,17.52,22.52,4.648870149818949,57.6
ET051104,Tahesas 2015,4.3781,39.7313,1066.3,29.67,19.67,24.67,5.472052720821807,36.7
ET051104,Tikemet 2015,4.3781,39.7313,1066.3,28.28,18.28,23.28,73.87281289926973,56.0
ET051104,Tir 2015,4.3781,39.7313,1066.3,30.39,20.39,25.39,5.6763174396122835,29.5
ET051104,Yekatit 2015,4.3781,39.7313,1066.3,30.59,20.59,25.59,51.55480672860629,34.0
ET051104,Ginbot 2016,4.3781,39.7313,1066.3,27.91,17.91,22.91,79.81576869666026,66.1
ET051104,Hamle 2015,4.3781,39.7313,1066.3,26.83,16.83,21.83,6.6122561982048245,57.1
ET051104,Hidar 2016,4.3781,39.7313,1066.3,27.15,17.15,22.15,153.78629498530637,68.6
ET051104,Megabit 2016,4.3781,39.7313,1066.3,30.72,20.72,25.72,103.6860415543339,52.8
ET051104,Meskerem 2016,4.3781,39.7313,1066.3,28.58,18.58,23.58,89.68374528019211,57.9
ET051104,Miazia 2016,4.3781,39.7313,1066.3,28.56,18.56,23.56,256.24887418143595,71.8
ET051104,Nehase 2015,4.3781,39.7313,1066.3,27.97,17.97,22.97,5.352711339150705,50.9
ET051104,Sene 2016,4.3781,39.7313,1066.3,27.63,17.63,22.63,4.615408303827666,56.3
ET051104,Tahesas 2016,4.3781,39.7313,1066.3,29.26,19.26,24.26,4.582982835247386,47.1
ET051104,Tikemet 2016,4.3781,39.7313,1066.3,27.06,17.06,22.06,223.45212474993747,73.9
ET051104,Tir 2016,4.3781,39.7313,1066.3,30.82,20.82,25.82,6.519262105281253,39.5
ET051104,Yekatit 2016,4.3781,39.7313,1066.3,31.63,21.63,26.63,14.91187803601628,40.8
ET051104,Ginbot 2017,4.3781,39.7313,1066.3,27.63,17.63,22.63,36.94491954420947,66.3
ET051104,Hamle 2016,4.3781,39.7313,1066.3,27.87,17.87,22.87,7.864626175464764,54.6
ET051104,Hidar 2017,4.3781,39.7313,1066.3,28.63,18.63,23.63,42.68311583396642,54.7
ET051104,Megabit 2017,4.3781,39.7313,1066.3,29.47,19.47,24.47,106.49738679787134,59.1
ET051104,Meskerem 2017,4.3781,39.7313,1066.3,29.05,19.05,24.05,23.110596679931703,50.7
ET051104,Miazia 2017,4.3781,39.7313,1066.3,27.99,17.99,22.99,108.51119017547354,70.9
ET051104,Nehase 2016,4.3781,39.7313,1066.3,27.76,17.76,22.76,10.32066148708808,54.1
ET051104,Sene 2017,4.3781,39.7313,1066.3,27.35,17.35,22.35,2.7867777672491245,58.3
ET051104,Tahesas 2017,4.3781,39.7313,1066.3,29.97,19.97,24.97,2.9395053345550743,32.4
ET051104,Tikemet 2017,4.3781,39.7313,1066.3,28.98,18.98,23.98,48.35306800332896,57.9
ET051104,Tir 2017,4.3781,39.7313,1066.3,30.66,20.66,25.66,4.63488615569725,29.2
ET051104,Yekatit 2017,4.3781,39.7313,1066.3,31.01,21.01,26.01,33.322236040348585,35.8
ET051104,Hamle 2017,4.3781,39.7313,1066.3,27.04,17.04,22.04,3.860758753531156,55.0
ET051104,Hidar 2018,4.3781,39.7313,1066.3,28.59,18.59,23.59,24.470946771116605,51.0
ET051104,Meskerem 2018,4.3781,39.7313,1066.3,29.01,19.01,24.01,31.27561261958556,48.6
ET051104,Nehase 2017,4.3781,39.7313,1066.3,27.33,17.33,22.33,4.153326612140095,52.6
ET051104,Tahesas 2018,4.3781,39.7313,1066.3,29.81,19.81,24.81,7.449720676018613,40.9
ET051104,Tikemet 2018,4.3781,39.7313,1066.3,28.57,18.57,23.57,61.52641081412931,54.4
ET051104,Tir 2018,4.3781,39.7313,1066.3,30.48,20.48,25.48,5.481948760963434,29.5
ET051187,Ginbot 2014,4.3939,40.2174,1000.6,26.96,16.96,21.96,27.84996818154764,68.5
ET051187,Hamle 2013,4.3939,40.2174,1000.6,26.32,16.32,21.32,5.449621969270764,58.0
ET051187,Hidar 2014,4.3939,40.2174,1000.6,28.58,18.58,23.58,34.575395095410585,54.9
ET051187,Megabit 2014,4.3939,40.2174,1000.6,30.72,20.72,25.72,62.125542749673734,44.4
ET051187,Meskerem 2014,4.3939,40.2174,1000.6,28.58,18.58,23.58,23.19123194320121,53.5
ET051187,Miazia 2014,4.3939,40.2174,1000.6,28.81,18.81,23.81,132.03989969548925,63.5
ET051187,Nehase 2013,4.3939,40.2174,1000.6,27.66,17.66,22.66,5.620033105873961,51.6
ET051187,Sene 2014,4.3939,40.2174,1000.6,26.26,16.26,21.26,4.074800118509452,61.7
ET051187,Tahesas 2014,4.3939,40.2174,1000.6,29.01,19.01,24.01,7.97898384168786,44.7
ET051187,Tikemet 2014,4.3939,40.2174,1000.6,28.85,18.85,23.85,47.2180535048019,56.7
ET051187,Tir 2014,4.3939,40.2174,1000.6,30.51,20.51,25.51,3.713808121219758,33.0
ET051187,Yekatit 2014,4.3939,40.2174,1000.6,31.28,21.28,26.28,11.430632184681812,33.1
ET051187,Ginbot 2015,4.3939,40.2174,1000.6,27.23,17.23,22.23,50.46331797620939,69.6
ET051187,Hamle 2014,4.3939,40.2174,1000.6,25.86,15.86,20.86,6.367132469507094,59.0
ET051187,Hidar 2015,4.3939,40.2174,1000.6,28.24,18.24,23.24,25.465666998331045,55.7
ET051187,Megabit 2015,4.3939,40.2174,1000.6,28.68,18.68,23.68,130.84686391547316,61.7
ET051187,Meskerem 2015,4.3939,40.2174,1000.6,27.91,17.91,22.91,37.35378916532816,54.0
ET051187,Miazia 2015,4.3939,40.2174,1000.6,27.4,17.4,22.4,112.17391120666576,74.6
ET051187,Nehase 2014,4.3939,40.2174,1000.6,26.99,16.99,21.99,6.637117056611955,53.5
ET051187,Sene 2015,4.3939,40.2174,1000.6,26.95,16.95,21.95,3.272115625514141,62.8
ET051187,Tahesas 2015,4.3939,40.2174,1000.6,29.22,19.22,24.22,7.82318107881726,40.7
ET051187,Tikemet 2015,4.3939,40.2174,1000.6,27.71,17.71,22.71,66.77861839215801,62.0
ET051187,Tir 2015,4.3939,40.2174,1000.6,30.03,20.03,25.03,4.10199006470854,32.8
ET051187,Yekatit 2015,4.3939,40.2174,1000.6,30.21,20.21,25.21,43.520138047782154,37.2
ET051187,Ginbot 2016,4.3939,40.2174,1000.6,27.44,17.44,22.44,69.84938513745118,70.9
ET051187,Hamle 2015,4.3939,40.2174,1000.6,26.29,16.29,21.29,5.046630336519961,62.2
ET051187,Hidar 2016,4.3939,40.2174,1000.6,26.77,16.77,21.77,177.97581335765653,72.3
ET051187,Megabit 2016,4.3939,40.2174,1000.6,30.4,20.4,25.4,95.12406086520656,56.2
ET051187,Meskerem 2016,4.3939,40.2174,1000.6,28.16,18.16,23.16,83.09722922121789,62.2
ET051187,Miazia 2016,4.3939,40.2174,1000.6,28.1,18.1,23.1,239.5652066462544,76.4
ET051187,Nehase 2015,4.3939,40.2174,1000.6,27.56,17.56,22.56,5.184541865918008,55.2
ET051187,Sene 2016,4.3939,40.2174,1000.6,27.01,17.01,22.01,3.615030402441088,61.9
ET051187,Tahesas 2016,4.3939,40.2174,1000.6,28.88,18.88,23.88,6.547215901485745,50.2
ET051187,Tikemet 2016,4.3939,40.2174,1000.6,26.64,16.64,21.64,223.41128335118012,78.3
ET051187,Tir 2016,4.3939,40.2174,1000.6,30.34,20.34,25.34,3.917331635358588,42.7
ET051187,Yekatit 2016,4.3939,40.2174,1000.6,31.32,21.32,26.32,12.721335386893076,43.8
ET051187,Ginbot 2017,4.3939,40.2174,1000.6,27.17,17.17,22.17,37.500266932202955,71.4
ET051187,Hamle 2016,4.3939,40.2174,1000.6,27.2,17.2,22.2,6.955321252593361,59.9
ET051187,Hidar 2017,4.3939,40.2174,1000.6,28.2,18.2,23.2,39.03473075383671,59.3
ET051187,Megabit 2017,4.3939,40.2174,1000.6,29.46,19.46,24.46,108.31404095837236,60.3
ET051187,Meskerem 2017,4.3939,40.2174,1000.6,28.54,18.54,23.54,20.315491907249697,55.7
ET051187,Miazia 2017,4.3939,40.2174,1000.6,27.58,17.58,22.58,122.4318222125552,75.4
ET051187,Nehase 2016,4.3939,40.2174,1000.6,27.17,17.17,22.17,9.691896851419235,59.2
ET051187,Sene 2017,4.3939,40.2174,1000.6,26.69,16.69,21.69,2.603266388172287,64.4
ET051187,Tahesas 2017,4.3939,40.2174,1000.6,29.46,19.46,24.46,4.547052476607465,35.9
ET051187,Tikemet 2017,4.3939,40.2174,1000.6,28.53,18.53,23.53,41.9582750306393,63.2
ET051187,Tir 2017,4.3939,40.2174,1000.6,30.14,20.14,25.14,3.3707666714943616,32.3
ET051187,Yekatit 2017,4.3939,40.2174,1000.6,30.75,20.75,25.75,33.21097048888515,38.2
ET051187,Hamle 2017,4.3939,40.2174,1000.6,26.42,16.42,21.42,3.723009405900733,60.4
ET051187,Hidar 2018,4.3939,40.2174,1000.6,28.25,18.25,23.25,17.672167596215782,54.8
ET051187,Meskerem 2018,4.3939,40.2174,1000.6,28.39,18.39,23.39,29.71921292278058,53.6
ET051187,Nehase 2017,4.3939,40.2174,1000.6,26.75,16.75,21.75,4.413117308802369,57.6
ET051187,Tahesas 2018,4.3939,40.2174,1000.6,29.45,19.45,24.45,9.18929280457352,44.3
ET051187,Tikemet 2018,4.3939,40.2174,1000.6,28.06,18.06,23.06,54.24687503267843,59.5
ET051187,Tir 2018,4.3939,40.2174,1000.6,30.03,20.03,25.03,4.325055996140807,32.6
ET051198,Ginbot 2014,3.7519,39.6308,947.8,27.5,17.5,22.5,32.69504924509518,66.2
ET051198,Hamle 2013,3.7519,39.6308,947.8,27.25,17.25,22.25,5.505235915578049,53.9
ET051198,Hidar 2014,3.7519,39.6308,947.8,29.33,19.33,24.33,47.82321814563598,54.5
ET051198,Megabit 2014,3.7519,39.6308,947.8,31.54,21.54,26.54,59.33384041510163,43.0
ET051198,Meskerem 2014,3.7519,39.6308,947.8,29.32,19.32,24.32,16.27319950874116,50.4
ET051198,Miazia 2014,3.7519,39.6308,947.8,29.41,19.41,24.41,117.06350228195424,61.8
ET051198,Nehase 2013,3.7519,39.6308,947.8,28.33,18.33,23.33,5.894408909978457,49.3
ET051198,Sene 2014,3.7519,39.6308,947.8,26.92,16.92,21.92,5.681994313346671,59.0
ET051198,Tahesas 2014,3.7519,39.6308,947.8,29.46,19.46,24.46,9.690119683926897,47.0
ET051198,Tikemet 2014,3.7519,39.6308,947.8,29.76,19.76,24.76,42.323636027431775,52.9
ET051198,Tir 2014,3.7519,39.6308,947.8,31.3,21.3,26.3,10.238365176711206,32.4
ET051198,Yekatit 2014,3.7519,39.6308,947.8,32.2,22.2,27.2,12.84725269110288,32.0
ET051198,Ginbot 2015,3.7519,39.6308,947.8,27.88,17.88,22.88,55.75829893149549,67.0
ET051198,Hamle 2014,3.7519,39.6308,947.8,26.47,16.47,21.47,8.058873087655007,56.9
ET051198,Hidar 2015,3.7519,39.6308,947.8,29.07,19.07,24.07,34.183199386832676,54.7
ET051198,Megabit 2015,3.7519,39.6308,947.8,29.41,19.41,24.41,161.4705745277287,60.4
ET051198,Meskerem 2015,3.7519,39.6308,947.8,28.66,18.66,23.66,30.21758414670388,50.9
ET051198,Miazia 2015,3.7519,39.6308,947.8,27.95,17.95,22.95,119.2238904385771,73.8
ET051198,Nehase 2014,3.7519,39.6308,947.8,27.49,17.49,22.49,5.803221817904393,52.0
ET051198,Sene 2015,3.7519,39.6308,947.8,27.64,17.64,22.64,5.635038842507325,60.5
ET051198,Tahesas 2015,3.7519,39.6308,947.8,30.1,20.1,25.1,8.321261821886738,40.3
ET051198,Tikemet 2015,3.7519,39.6308,947.8,28.56,18.56,23.56,68.25612263260192,58.2
ET051198,Tir 2015,3.7519,39.6308,947.8,30.91,20.91,25.91,5.767173413096725,31.6
ET051198,Yekatit 2015,3.7519,39.6308,947.8,31.09,21.09,26.09,54.719057522249926,36.0
ET051198,Ginbot 2016,3.7519,39.6308,947.8,28.4,18.4,23.4,74.80130583948126,66.4
ET051198,Hamle 2015,3.7519,39.6308,947.8,26.95,16.95,21.95,7.675321018490389,60.3
ET051198,Hidar 2016,3.7519,39.6308,947.8,27.5,17.5,22.5,183.0874538042352,71.4
ET051198,Megabit 2016,3.7519,39.6308,947.8,31.21,21.21,26.21,70.71202414694267,54.6
ET051198,Meskerem 2016,3.7519,39.6308,947.8,28.75,18.75,23.75,68.70290614190061,59.9
ET051198,Miazia 2016,3.7519,39.6308,947.8,29.0,19.0,24.0,183.62719323077772,72.9
ET051198,Nehase 2015,3.7519,39.6308,947.8,28.11,18.11,23.11,5.719274449232558,53.9
ET051198,Sene 2016,3.7519,39.6308,947.8,28.06,18.06,23.06,5.613976257836666,57.5
ET051198,Tahesas 2016,3.7519,39.6308,947.8,29.77,19.77,24.77,5.30651587108253,49.7
ET051198,Tikemet 2016,3.7519,39.6308,947.8,27.46,17.46,22.46,210.35196814239947,75.0
ET051198,Tir 2016,3.7519,39.6308,947.8,31.39,21.39,26.39,5.620223247325736,41.2
ET051198,Yekatit 2016,3.7519,39.6308,947.8,32.12,22.12,27.12,11.403612316249648,43.2
ET051198,Ginbot 2017,3.7519,39.6308,947.8,28.02,18.02,23.02,33.7885107094628,68.0
ET051198,Hamle 2016,3.7519,39.6308,947.8,28.18,18.18,23.18,11.053791202910958,56.0
ET051198,Hidar 2017,3.7519,39.6308,947.8,29.14,19.14,24.14,41.694868713999234,58.3
ET051198,Megabit 2017,3.7519,39.6308,947.8,30.18,20.18,25.18,97.19838787353623,60.0
ET051198,Meskerem 2017,3.7519,39.6308,947.8,29.42,19.42,24.42,11.445363960485253,51.6
ET051198,Miazia 2017,3.7519,39.6308,947.8,28.36,18.36,23.36,109.08798228292088,73.3
ET051198,Nehase 2016,3.7519,39.6308,947.8,28.04,18.04,23.04,14.42939281590049,55.8
ET051198,Sene 2017,3.7519,39.6308,947.8,27.66,17.66,22.66,3.197684489435749,60.4
ET051198,Tahesas 2017,3.7519,39.6308,947.8,30.36,20.36,25.36,3.305368960351476,36.4
ET051198,Tikemet 2017,3.7519,39.6308,947.8,29.65,19.65,24.65,34.27671538187347,57.6
ET051198,Tir 2017,3.7519,39.6308,947.8,31.17,21.17,26.17,4.0324436209658,31.2
ET051198,Yekatit 2017,3.7519,39.6308,947.8,31.54,21.54,26.54,28.446313919559607,37.6
ET051198,Hamle 2017,3.7519,39.6308,947.8,27.37,17.37,22.37,3.9838870963426594,56.6
ET051198,Hidar 2018,3.7519,39.6308,947.8,29.24,19.24,24.24,18.05509096315041,53.6
ET051198,Meskerem 2018,3.7519,39.6308,947.8,29.37,19.37,24.37,24.792021536338943,49.6
ET051198,Nehase 2017,3.7519,39.6308,947.8,27.64,17.64,22.64,3.5745599600330755,54.3
ET051198,Tahesas 2018,3.7519,39.6308,947.8,30.41,20.41,25.41,7.688908636385605,43.1
ET051198,Tikemet 2018,3.7519,39.6308,947.8,29.31,19.31,24.31,54.21417057780739,54.5
ET051198,Tir 2018,3.7519,39.6308,947.8,31.0,21.0,26.0,4.859650386417539,31.6
ET060200,Ginbot 2014,11.1526,36.3409,1039.4,33.59,23.59,28.59,,41.3
ET060200,Hamle 2013,11.1526,36.3409,1039.4,26.99,16.99,21.99,,81.2
ET060200,Hidar 2014,11.1526,36.3409,1039.4,30.75,20.75,25.75,,43.6
ET060200,Megabit 2014,11.1526,36.3409,1039.4,35.11,25.11,30.11,,25.7
ET060200,Meskerem 2014,11.1526,36.3409,1039.4,27.77,17.77,22.77,,76.7
ET060200,Miazia 2014,11.1526,36.3409,1039.4,34.57,24.57,29.57,,34.0
ET060200,Nehase 2013,11.1526,36.3409,1039.4,27.25,17.25,22.25,,81.1
ET060200,Sene 2014,11.1526,36.3409,1039.4,29.24,19.24,24.24,,66.6
ET060200,Tahesas 2014,11.1526,36.3409,1039.4,31.18,21.18,26.18,,33.8
ET060200,Tikemet 2014,11.1526,36.3409,1039.4,29.28,19.28,24.28,,61.5
ET060200,Tir 2014,11.1526,36.3409,1039.4,31.64,21.64,26.64,,30.6
ET060200,Yekatit 2014,11.1526,36.3409,1039.4,33.35,23.35,28.35,,26.3
ET060200,Ginbot 2015,11.1526,36.3409,1039.4,33.25,23.25,28.25,,43.0
ET060200,Hamle 2014,11.1526,36.3409,1039.4,26.37,16.37,21.37,,83.4
ET060200,Hidar 2015,11.1526,36.3409,1039.4,29.48,19.48,24.48,,49.8
ET060200,Megabit 2015,11.1526,36.3409,1039.4,33.36,23.36,28.36,,24.1
ET060200,Meskerem 2015,11.1526,36.3409,1039.4,27.46,17.46,22.46,,79.8
ET060200,Miazia 2015,11.1526,36.3409,1039.4,34.32,24.32,29.32,,30.1
ET060200,Nehase 2014,11.1526,36.3409,1039.4,26.66,16.66,21.66,,83.1
ET060200,Sene 2015,11.1526,36.3409,1039.4,29.93,19.93,24.93,,68.2
ET060200,Tahesas 2015,11.1526,36.3409,1039.4,29.91,19.91,24.91,,41.4
ET060200,Tikemet 2015,11.1526,36.3409,1039.4,28.35,18.35,23.35,,68.7
ET060200,Tir 2015,11.1526,36.3409,1039.4,30.75,20.75,25.75,,36.1
ET060200,Yekatit 2015,11.1526,36.3409,1039.4,32.08,22.08,27.08,,29.2
ET060200,Ginbot 2016,11.1526,36.3409,1039.4,34.36,24.36,29.36,,37.7
ET060200,Hamle 2015,11.1526,36.3409,1039.4,28.46,18.46,23.46,,76.8
ET060200,Hidar 2016,11.1526,36.3409,1039.4,31.03,21.03,26.03,,46.9
ET060200,Megabit 2016,11.1526,36.3409,1039.4,36.16,26.16,31.16,,19.7
ET060200,Meskerem 2016,11.1526,36.3409,1039.4,29.23,19.23,24.23,,71.5
ET060200,Miazia 2016,11.1526,36.3409,1039.4,35.85,25.85,30.85,,23.7
ET060200,Nehase 2015,11.1526,36.3409,1039.4,27.8,17.8,22.8,,80.4
ET060200,Sene 2016,11.1526,36.3409,1039.4,30.75,20.75,25.75,,63.1
ET060200,Tahesas 2016,11.1526,36.3409,1039.4,32.15,22.15,27.15,,29.6
ET060200,Tikemet 2016,11.1526,36.3409,1039.4,30.3,20.3,25.3,,59.7
ET060200,Tir 2016,11.1526,36.3409,1039.4,32.84,22.84,27.84,,24.9
ET060200,Yekatit 2016,11.1526,36.3409,1039.4,34.95,24.95,29.95,,20.2
ET060200,Ginbot 2017,11.1526,36.3409,1039.4,33.62,23.62,28.62,,40.1
ET060200,Hamle 2016,11.1526,36.3409,1039.4,27.64,17.64,22.64,,81.0
ET060200,Hidar 2017,11.1526,36.3409,1039.4,29.97,19.97,24.97,,52.2
ET060200,Megabit 2017,11.1526,36.3409,1039.4,34.51,24.51,29.51,,26.7
ET060200,Meskerem 2017,11.1526,36.3409,1039.4,28.17,18.17,23.17,,78.6
ET060200,Miazia 2017,11.1526,36.3409,1039.4,34.95,24.95,29.95,,32.4
ET060200,Nehase 2016,11.1526,36.3409,1039.4,27.08,17.08,22.08,,82.4
ET060200,Sene 2017,11.1526,36.3409,1039.4,31.13,21.13,26.13,,54.7
ET060200,Tahesas 2017,11.1526,36.3409,1039.4,30.63,20.63,25.63,,34.8
ET060200,Tikemet 2017,11.1526,36.3409,1039.4,28.84,18.84,23.84,,70.8
ET060200,Tir 2017,11.1526,36.3409,1039.4,31.27,21.27,26.27,,32.0
ET060200,Yekatit 2017,11.1526,36.3409,1039.4,33.44,23.44,28.44,,29.5
ET060200,Hamle 2017,11.1526,36.3409,1039.4,27.63,17.63,22.63,,78.3
ET060200,Hidar 2018,11.1526,36.3409,1039.4,30.83,20.83,25.83,,42.7
ET060200,Meskerem 2018,11.1526,36.3409,1039.4,27.79,17.79,22.79,,78.3
ET060200,Nehase 2017,11.1526,36.3409,1039.4,26.65,16.65,21.65,,83.2
ET060200,Tahesas 2018,11.1526,36.3409,1039.4,30.73,20.73,25.73,,35.9
ET060200,Tikemet 2018,11.1526,36.3409,1039.4,29.04,19.04,24.04,,64.5
