orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate,Period_Gregorian_start,Period_Gregorian_end,Period
Afar Region,Zone 1 Zone,Afambo Woreda,bWatsmhxeYR,Meskerem 2017,0.0,68.0,517.0,13.127413127413126,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 1 Zone,Afambo Woreda,bWatsmhxeYR,Miazia 2017,0.0,595.0,1067.0,55.71161048689138,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 1 Zone,Afambo Woreda,bWatsmhxeYR,Nehase 2016,0.0,66.0,364.0,18.08219178082192,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 1 Zone,Afambo Woreda,bWatsmhxeYR,Sene 2017,5.0,287.0,1001.0,28.642714570858285,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 1 Zone,Afambo Woreda,bWatsmhxeYR,Tahesas 2017,0.0,335.0,840.0,39.833531510107015,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 1 Zone,Afambo Woreda,bWatsmhxeYR,Tikemet 2017,0.0,78.0,334.0,23.283582089552237,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 1 Zone,Afambo Woreda,bWatsmhxeYR,Tir 2017,0.0,481.0,756.0,63.540290620871865,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 1 Zone,Afambo Woreda,bWatsmhxeYR,Yekatit 2017,0.0,435.0,848.0,51.23674911660777,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 1 Zone,Aysita City Admin Woreda,kxhExY8eMtK,Ginbot 2017,3.0,166.0,633.0,26.18296529968454,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 1 Zone,Aysita City Admin Woreda,kxhExY8eMtK,Hamle 2016,0.0,237.0,781.0,30.30690537084399,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 1 Zone,Aysita City Admin Woreda,kxhExY8eMtK,Hidar 2017,0.0,134.0,544.0,24.587155963302752,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 1 Zone,Aysita City Admin Woreda,kxhExY8eMtK,Megabit 2017,0.0,436.0,975.0,44.67213114754098,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 1 Zone,Aysita City Admin Woreda,kxhExY8eMtK,Meskerem 2017,0.0,190.0,645.0,29.411764705882355,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 1 Zone,Aysita City Admin Woreda,kxhExY8eMtK,Miazia 2017,0.0,437.0,1009.0,43.26732673267327,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 1 Zone,Aysita City Admin Woreda,kxhExY8eMtK,Nehase 2016,9.0,290.0,901.0,32.15077605321508,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 1 Zone,Aysita City Admin Woreda,kxhExY8eMtK,Sene 2017,0.0,243.0,788.0,30.79847908745247,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 1 Zone,Aysita City Admin Woreda,kxhExY8eMtK,Tahesas 2017,0.0,280.0,667.0,41.91616766467065,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 1 Zone,Aysita City Admin Woreda,kxhExY8eMtK,Tikemet 2017,0.0,49.0,381.0,12.827225130890051,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 1 Zone,Aysita City Admin Woreda,kxhExY8eMtK,Tir 2017,0.0,551.0,1249.0,44.080000000000005,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 1 Zone,Aysita City Admin Woreda,kxhExY8eMtK,Yekatit 2017,0.0,580.0,1293.0,44.822256568778975,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 1 Zone,Ayssaita Woreda,OuwClj9SXEs,Ginbot 2017,5.0,187.0,1222.0,15.290269828291086,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 1 Zone,Ayssaita Woreda,OuwClj9SXEs,Hamle 2016,1.0,8.0,403.0,1.98019801980198,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 1 Zone,Ayssaita Woreda,OuwClj9SXEs,Hidar 2017,0.0,0.0,403.0,0.0,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 1 Zone,Ayssaita Woreda,OuwClj9SXEs,Megabit 2017,0.0,543.0,1882.0,28.836962294211364,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 1 Zone,Ayssaita Woreda,OuwClj9SXEs,Meskerem 2017,0.0,96.0,517.0,18.53281853281853,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 1 Zone,Ayssaita Woreda,OuwClj9SXEs,Miazia 2017,0.0,280.0,1374.0,20.363636363636363,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 1 Zone,Ayssaita Woreda,OuwClj9SXEs,Nehase 2016,0.0,0.0,607.0,0.0,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 1 Zone,Ayssaita Woreda,OuwClj9SXEs,Sene 2017,0.0,83.0,475.0,17.436974789915965,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 1 Zone,Ayssaita Woreda,OuwClj9SXEs,Tahesas 2017,0.0,57.0,389.0,14.615384615384617,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 1 Zone,Ayssaita Woreda,OuwClj9SXEs,Tikemet 2017,0.0,0.0,386.0,0.0,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 1 Zone,Ayssaita Woreda,OuwClj9SXEs,Tir 2017,148.0,1209.0,2409.0,50.16597510373444,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 1 Zone,Ayssaita Woreda,OuwClj9SXEs,Yekatit 2017,0.0,894.0,1924.0,46.44155844155844,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 1 Zone,Chifra City Administration,mig269T7pP6,Ginbot 2017,0.0,27.0,60.0,44.26229508196721,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 1 Zone,Chifra City Administration,mig269T7pP6,Hamle 2016,0.0,10.0,44.0,22.22222222222222,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 1 Zone,Chifra City Administration,mig269T7pP6,Hidar 2017,0.0,0.0,0.0,0.0,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 1 Zone,Chifra City Administration,mig269T7pP6,Megabit 2017,0.0,3.0,9.0,30.0,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 1 Zone,Chifra City Administration,mig269T7pP6,Meskerem 2017,0.0,9.0,20.0,42.857142857142854,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 1 Zone,Chifra City Administration,mig269T7pP6,Miazia 2017,0.0,0.0,9.0,0.0,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 1 Zone,Chifra City Administration,mig269T7pP6,Nehase 2016,1.0,10.0,32.0,30.303030303030305,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 1 Zone,Chifra City Administration,mig269T7pP6,Sene 2017,0.0,27.0,59.0,45.0,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 1 Zone,Chifra City Administration,mig269T7pP6,Tahesas 2017,0.0,0.0,23.0,0.0,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 1 Zone,Chifra City Administration,mig269T7pP6,Tikemet 2017,0.0,5.0,15.0,31.25,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 1 Zone,Chifra City Administration,mig269T7pP6,Tir 2017,0.0,0.0,38.0,0.0,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 1 Zone,Chifra City Administration,mig269T7pP6,Yekatit 2017,0.0,18.0,37.0,47.368421052631575,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Ginbot 2017,0.0,194.0,609.0,31.80327868852459,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Hamle 2016,1.0,210.0,561.0,37.36654804270463,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Hidar 2017,0.0,796.0,1378.0,57.72298767222625,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Megabit 2017,0.0,193.0,694.0,27.769784172661872,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Meskerem 2017,0.0,507.0,1322.0,38.32199546485261,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Miazia 2017,0.0,315.0,887.0,35.47297297297297,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Nehase 2016,4.0,292.0,778.0,37.48395378690629,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Sene 2017,0.0,180.0,691.0,26.011560693641616,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Tahesas 2017,0.0,367.0,1006.0,36.44488579940417,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Tikemet 2017,0.0,713.0,1544.0,46.14886731391586,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Tir 2017,0.0,320.0,1086.0,29.438822447102115,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Yekatit 2017,3.0,284.0,1011.0,28.063241106719367,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Ginbot 2017,0.0,15.0,276.0,5.415162454873646,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Hamle 2016,2.0,31.0,229.0,13.478260869565217,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Hidar 2017,1.0,29.0,512.0,5.653021442495127,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Megabit 2017,0.0,44.0,445.0,9.865470852017935,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Meskerem 2017,2.0,13.0,152.0,8.49673202614379,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Miazia 2017,0.0,32.0,421.0,7.582938388625592,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Nehase 2016,0.0,8.0,202.0,3.940886699507389,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Sene 2017,0.0,49.0,454.0,10.76923076923077,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Tahesas 2017,4.0,45.0,516.0,8.704061895551257,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Tikemet 2017,0.0,19.0,411.0,4.611650485436893,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Tir 2017,2.0,52.0,361.0,14.3646408839779,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Yekatit 2017,0.0,49.0,523.0,9.35114503816794,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Ginbot 2017,0.0,24.0,108.0,22.018348623853218,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Hamle 2016,0.0,8.0,105.0,7.547169811320755,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Hidar 2017,0.0,16.0,85.0,18.6046511627907,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Megabit 2017,0.0,66.0,273.0,24.087591240875913,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Meskerem 2017,0.0,4.0,77.0,5.128205128205128,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Miazia 2017,0.0,30.0,150.0,19.867549668874172,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Nehase 2016,0.0,1.0,165.0,0.6024096385542169,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Sene 2017,0.0,11.0,43.0,25.0,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Tahesas 2017,0.0,21.0,123.0,16.93548387096774,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Tikemet 2017,2.0,49.0,140.0,34.751773049645394,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Tir 2017,0.0,13.0,102.0,12.62135922330097,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Yekatit 2017,0.0,72.0,283.0,25.352112676056336,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Ginbot 2017,0.0,65.0,653.0,9.938837920489297,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Hamle 2016,6.0,37.0,291.0,12.67123287671233,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Hidar 2017,1.0,84.0,582.0,14.408233276157803,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Megabit 2017,5.0,92.0,572.0,16.05584642233857,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Meskerem 2017,0.0,55.0,515.0,10.65891472868217,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Miazia 2017,12.0,100.0,488.0,20.449897750511248,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Nehase 2016,12.0,31.0,220.0,14.027149321266968,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Sene 2017,1.0,89.0,682.0,13.030746705710104,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Tahesas 2017,0.0,114.0,615.0,18.506493506493506,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Tikemet 2017,2.0,80.0,696.0,11.477761836441896,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Tir 2017,2.0,164.0,754.0,21.72185430463576,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Yekatit 2017,11.0,119.0,679.0,17.5,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Ginbot 2017,0.0,213.0,1181.0,18.02030456852792,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Hamle 2016,0.0,88.0,553.0,15.884476534296027,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Hidar 2017,0.0,214.0,956.0,22.361546499477537,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Megabit 2017,0.0,211.0,876.0,24.059293044469783,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Meskerem 2017,0.0,103.0,583.0,17.636986301369863,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Miazia 2017,0.0,229.0,937.0,24.4136460554371,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Nehase 2016,0.0,97.0,536.0,18.063314711359403,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Sene 2017,0.0,155.0,1110.0,13.95139513951395,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Tahesas 2017,0.0,153.0,729.0,20.95890410958904,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Tikemet 2017,0.0,130.0,809.0,16.049382716049383,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Tir 2017,0.0,251.0,1016.0,24.680432645034415,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Yekatit 2017,0.0,240.0,917.0,26.14379084967321,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Ginbot 2017,0.0,236.0,442.0,53.27313769751692,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Hamle 2016,0.0,149.0,565.0,26.325088339222617,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Hidar 2017,0.0,163.0,629.0,25.873015873015877,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Megabit 2017,0.0,326.0,704.0,46.241134751773046,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Meskerem 2017,0.0,598.0,1505.0,39.7078353253652,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Miazia 2017,0.0,257.0,641.0,40.03115264797508,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Nehase 2016,0.0,221.0,624.0,35.36,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Sene 2017,0.0,191.0,673.0,28.338278931750743,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Tahesas 2017,3.0,315.0,1054.0,29.85781990521327,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Tikemet 2017,0.0,333.0,889.0,37.41573033707865,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Tir 2017,0.0,416.0,763.0,54.45026178010471,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Yekatit 2017,0.0,336.0,708.0,47.39069111424541,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Ginbot 2017,26.0,248.0,650.0,38.095238095238095,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Hamle 2016,5.0,233.0,870.0,26.75086107921929,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Hidar 2017,3.0,362.0,850.0,42.53819036427732,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Megabit 2017,6.0,311.0,845.0,36.7612293144208,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Meskerem 2017,6.0,148.0,594.0,24.873949579831933,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Miazia 2017,6.0,259.0,818.0,31.62393162393162,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Nehase 2016,5.0,216.0,753.0,28.647214854111407,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Sene 2017,0.0,223.0,556.0,40.035906642728904,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Tahesas 2017,8.0,511.0,1380.0,37.00217233888486,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Tikemet 2017,0.0,269.0,770.0,34.889753566796365,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Tir 2017,2.0,414.0,951.0,43.48739495798319,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Yekatit 2017,11.0,366.0,1003.0,36.45418326693227,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Ginbot 2017,2.0,349.0,4122.0,8.464710162503032,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Hamle 2016,2.0,287.0,2423.0,11.83993399339934,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Hidar 2017,16.0,731.0,5581.0,13.095664636331064,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Megabit 2017,0.0,1002.0,7310.0,13.705375461633157,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Meskerem 2017,0.0,784.0,4970.0,15.771474552403944,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Miazia 2017,12.0,500.0,5351.0,9.342301943198803,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Nehase 2016,11.0,398.0,3153.0,12.618896639188332,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Sene 2017,11.0,228.0,3438.0,6.629834254143646,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Tahesas 2017,23.0,958.0,7340.0,13.049993188938837,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Tikemet 2017,84.0,787.0,5407.0,14.552514792899409,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Tir 2017,0.0,1189.0,7453.0,15.95116715857258,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Yekatit 2017,0.0,1191.0,7006.0,16.997288425859853,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Ginbot 2017,0.0,75.0,580.0,12.908777969018931,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Hamle 2016,0.0,45.0,259.0,17.307692307692307,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Hidar 2017,0.0,296.0,531.0,55.639097744360896,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Megabit 2017,0.0,83.0,591.0,14.020270270270272,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Meskerem 2017,0.0,104.0,359.0,28.88888888888889,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Miazia 2017,0.0,34.0,473.0,7.172995780590717,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Nehase 2016,0.0,44.0,221.0,19.81981981981982,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Sene 2017,0.0,61.0,565.0,10.7773851590106,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Tahesas 2017,0.0,278.0,1210.0,22.95623451692816,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Tikemet 2017,0.0,431.0,797.0,54.01002506265664,2024-10-11,2024-11-09,2024 Oct
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Tir 2017,2.0,116.0,537.0,21.561338289962823,2025-01-09,2025-02-07,2025 Jan
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Yekatit 2017,0.0,86.0,438.0,19.58997722095672,2025-02-08,2025-03-09,2025 Feb
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Ginbot 2017,4.0,68.0,176.0,38.4180790960452,2025-05-09,2025-06-07,2025 May
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Hamle 2016,1.0,54.0,194.0,27.692307692307693,2024-07-08,2024-08-06,2024 Jul
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Hidar 2017,2.0,269.0,546.0,49.17733089579525,2024-11-10,2024-12-09,2024 Nov
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Megabit 2017,2.0,113.0,334.0,33.731343283582085,2025-03-10,2025-04-08,2025 Mar
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Meskerem 2017,14.0,177.0,368.0,47.96747967479675,2024-09-11,2024-10-10,2024 Sept
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Miazia 2017,5.0,54.0,181.0,29.67032967032967,2025-04-09,2025-05-08,2025 Apr
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Nehase 2016,3.0,44.0,147.0,29.72972972972973,2024-08-07,2024-09-05,2024 Aug
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Sene 2017,6.0,116.0,211.0,54.71698113207547,2025-06-08,2025-07-07,2025 Jun
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Tahesas 2017,12.0,242.0,612.0,39.47797716150082,2024-12-10,2025-01-08,2024 Dec
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Tikemet 2017,21.0,167.0,502.0,33.20079522862823,2024-10-11,2024-11-09,2024 Oct
